6.059120000000000061e-01
5.642589999999999550e-01
7.787319999999999798e-01
7.214180000000000037e-01
2.612070000000000114e+00
1.222039000000000097e+00
2.693233000000000210e+00
1.153747999999999996e+00
1.705492000000000008e+00
3.170478999999999825e+00
1.878454000000000068e+00
9.862779999999999880e-01
9.549670000000000103e-01
1.793720999999999899e+00
2.236549000000000120e+00
1.657637999999999945e+00
1.209443000000000046e+00
1.925813999999999915e+00
1.241376999999999953e+00
1.861104000000000092e+00
2.493374999999999897e+00
9.927780000000000493e-01
1.614155000000000006e+00
1.843631999999999938e+00
1.980425000000000102e+00
2.784580000000000055e+00
1.839093000000000089e+00
2.266992999999999814e+00
2.258366000000000096e+00
2.331624000000000141e+00
2.030437000000000047e+00
1.319163000000000086e+00
1.195788999999999991e+00
1.225055000000000005e+00
1.621278999999999915e+00
2.261789999999999967e+00
8.392089999999999828e-01
9.258269999999999555e-01
9.645489999999999897e-01
1.271136000000000044e+00
2.541179000000000077e+00
9.616599999999999593e-01
1.094408999999999965e+00
3.053612000000000215e+00
1.655100999999999933e+00
1.127494999999999914e+00
2.328602000000000061e+00
3.012494999999999923e+00
2.446693999999999924e+00
1.339299999999999935e+00
1.408471000000000029e+00
5.889020000000000366e-01
1.266215000000000090e+00
1.045050000000000034e+00
1.766586999999999907e+00
7.149889999999999857e-01
1.932714999999999961e+00
2.656566999999999901e+00
1.191276999999999919e+00
9.113250000000000517e-01
6.495589999999999975e-01
1.788343000000000016e+00
1.203062000000000076e+00
1.503551000000000082e+00
1.091248999999999914e+00
7.488339999999999996e-01
2.012430000000000163e+00
2.614781999999999940e+00
7.870279999999999498e-01
1.094640999999999975e+00
1.101113999999999926e+00
1.840627000000000013e+00
1.572259000000000073e+00
1.143113999999999963e+00
6.521190000000000042e-01
1.660679999999999934e+00
1.014626999999999946e+00
1.137799000000000005e+00
1.069677999999999907e+00
1.902007999999999921e+00
1.553476999999999997e+00
7.318280000000000340e-01
7.914489999999999581e-01
1.102390999999999899e+00
1.462765000000000093e+00
2.212530999999999803e+00
1.139885000000000037e+00
6.725539999999999852e-01
3.022295000000000176e+00
2.225226999999999844e+00
6.051999999999999602e-01
1.249935000000000018e+00
1.873763999999999985e+00
2.439668000000000170e+00
7.250769999999999715e-01
2.719825000000000159e+00
3.060817000000000121e+00
1.632382000000000000e+00
7.643130000000000202e-01
2.698729999999999851e+00
9.473120000000000429e-01
1.032664000000000026e+00
7.455540000000000500e-01
2.081843000000000110e+00
1.768265999999999893e+00
9.951560000000000406e-01
2.439473000000000003e+00
2.250888999999999918e+00
2.508208999999999911e+00
1.911756000000000011e+00
2.617770000000000152e+00
7.825929999999999831e-01
1.748866000000000032e+00
